Agent,Prior,Target,Score,SMILES,SMILES_state,Input_Scaffold,R-groups,# rotatable bonds (<10),# rotatable bonds (<10) (raw),# stereo centers (<2),# stereo centers (<2) (raw),Molecular weight (350-600),Molecular weight (350-600) (raw),logP (<=5),logP (<=5) (raw),TPSA (<=150),TPSA (<=150) (raw),# aromatic rings (<5),# aromatic rings (<5) (raw),# Cl (<=1),# Cl (<=1) (raw),# F (<4),# F (<4) (raw),# HB-donors (<5),# HB-donors (<5) (raw),# HB-acceptors (<10),# HB-acceptors (<10) (raw),ADG PLA2X,ADG PLA2X (raw),ADG hERG,ADG hERG (raw),Minimal Alerts,Minimal Alerts (raw),matchting_patterns (Minimal Alerts),step
10.7044,11.8342,14.4566,0.2053965,COc1ccc2cc(-c3ccc4cc(C(N)=O)n(C(=O)OC(C)(C)C)c4c3)ccc2c1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*c1ccc2cc(OC)ccc2c1,0.9935481,3.0000,0.9467598,0.0000,0.9999781,416.4770,0.2742857,5.3522,0.9976702,83.5500,0.9467598,4.0000,0.9999900,0.0000,1.0000000,0.0000,0.9999900,1.0000,0.9733457,5.0000,0.5635511,-10.3700,0.0042113,-10.3300,1.0000000,1.0000,[],4
28.2406,28.2314,0.4676,0.2242106,COC(=O)c1ccccc1NCCCc1ccc(-c2ccc3cc(C(N)=O)n(C(C)=O)c3c2)s1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(C)=O|*c1ccc(CCCNc2ccccc2C(=O)OC)s1,0.8083177,8.0000,0.9467598,0.0000,0.9999999,475.5700,0.3338445,4.9601,0.9893823,103.4200,0.9467598,4.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.8964765,7.0000,0.6363435,-10.8100,0.0054032,-10.0400,1.0000000,1.0000,[],4
8.1299,8.7651,21.9545,0.2399971,NC(=O)c1cc2ccc(-c3ccccc3)cc2n1C(=O)OCc1ccccc1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OCc1ccccc1|*c1ccccc1,0.9868402,4.0000,0.9467598,0.0000,0.9984759,370.4080,0.3950699,4.5921,0.9988514,74.3200,0.9467598,4.0000,0.9999900,0.0000,1.0000000,0.0000,0.9999900,1.0000,0.9868402,4.0000,0.6347433,-10.8000,0.0064704,-9.8300,1.0000000,1.0000,[],4
4.3206,4.8458,13.7053,0.1449305,Cc1ccc2cc(C(N)=O)n(C(=O)O)c2c1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)O|*C,0.9984624,1.0000,0.9467598,0.0000,0.0005349,218.2120,0.8513374,1.5747,0.9973321,85.3200,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.9935481,3.0000,0.2052302,-8.0400,0.1623845,-5.9000,1.0000000,1.0000,[],4
11.3097,11.6485,40.8496,0.4101413,CC(C)(C)OC(=O)n1c(C(N)=O)cc2ccc(Nc3ccsc3)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*Nc1ccsc1,0.9935481,3.0000,0.9467598,0.0000,0.9949833,357.4350,0.4411800,4.3285,0.9971132,86.3500,0.9998222,3.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.9467598,6.0000,0.7119588,-11.3100,0.0479890,-7.4600,1.0000000,1.0000,[],4
10.5849,10.1657,35.7253,0.3585230,CCOC(=O)N1CCN(c2ccc3cc(C(N)=O)n(C(=O)OC(C)(C)C)c3c2)CC1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*N1CCN(C(=O)OCC)CC1,0.9935481,3.0000,0.9467598,0.0000,0.9999781,416.4780,0.7030997,2.8019,0.9859655,107.1000,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9999900,1.0000,0.8964765,7.0000,0.6363435,-10.8100,0.0289075,-8.0700,1.0000000,1.0000,[],4
8.1934,7.4642,45.7771,0.4159478,NC(=O)c1cc2ccc(CC(=O)O)cc2n1C(N)=O,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(N)=O|*CC(=O)O,0.9935481,3.0000,0.9467598,0.0000,0.0273794,261.2370,0.9350274,0.2941,0.9319162,128.4100,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9968477,3.0000,0.9868402,4.0000,0.5482041,-10.2800,0.1170654,-6.3400,1.0000000,1.0000,[],4
9.5304,9.5228,50.3049,0.4674039,COC(=O)CCc1ccc2cc(C(N)=O)n(C(N)=O)c2c1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(N)=O|*CCC(=O)OC,0.9868402,4.0000,0.9467598,0.0000,0.2716362,289.2910,0.9107072,0.7726,0.9695511,117.4100,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.9733457,5.0000,0.5086339,-10.0500,0.1272454,-6.2300,1.0000000,1.0000,[],4
19.0596,21.4883,-4.2191,0.1349156,CC(C)(C)OC(=O)n1c(C(N)=O)cc2ccc(CCNC(=O)CN3CCN(c4ccc(NC5CCC(=O)NC5=O)cc4F)CC3)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*CCNC(=O)CN1CCN(c2ccc(NC3CCC(=O)NC3=O)cc2F)CC1,0.6725097,9.0000,0.5000000,1.0000,0.5063548,649.7240,0.7648966,2.3605,0.3941702,168.1000,0.9998222,3.0000,0.9999900,0.0000,1.0000000,1.0000,0.9467598,4.0000,0.5000000,10.0000,0.8729463,-12.7900,0.0007983,-12.2600,1.0000000,1.0000,[],4
10.4249,12.4831,31.5572,0.3440649,CC(C)(C)OC(=O)n1c(C(N)=O)cc2ccc(CCC(F)F)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*CCC(F)F,0.9868402,4.0000,0.9467598,0.0000,0.9715994,338.3540,0.5500034,3.7211,0.9988514,74.3200,0.9999995,2.0000,0.9999900,0.0000,0.9999999,2.0000,0.9999900,1.0000,0.9868402,4.0000,0.2951758,-8.7400,0.0547098,-7.3000,1.0000000,1.0000,[],4
7.5747,8.0225,36.9291,0.3511846,NC(=O)c1cc2ccc(C(F)(F)F)cc2n1C(=O)OCc1ccccc1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OCc1ccccc1|*C(F)(F)F,0.9935481,3.0000,0.9467598,0.0000,0.9967914,362.3070,0.5100904,3.9439,0.9988514,74.3200,0.9998222,3.0000,0.9999900,0.0000,0.9968477,3.0000,0.9999900,1.0000,0.9868402,4.0000,0.3716862,-9.2400,0.0475961,-7.4700,1.0000000,1.0000,[],4
12.0082,11.5822,28.3820,0.3122203,CC(=O)n1c(C(N)=O)cc2ccc(NC3CCCCC3)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(C)=O|*NC1CCCCC1,0.9935481,3.0000,0.9467598,0.0000,0.4855897,299.3740,0.6491475,3.1449,0.9985764,77.1200,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.9868402,4.0000,0.4689550,-9.8200,0.0259177,-8.2000,1.0000000,1.0000,[],4
7.5307,8.7739,37.0826,0.3582544,CC(C)(C)OC(=O)n1c(C(N)=O)cc2ccc(-c3ccccc3C(F)(F)F)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*c1ccccc1C(F)(F)F,0.9968477,2.0000,0.9467598,0.0000,0.9999332,404.3880,0.2952358,5.2092,0.9988514,74.3200,0.9998222,3.0000,0.9999900,0.0000,0.9968477,3.0000,0.9999900,1.0000,0.9868402,4.0000,0.6458793,-10.8700,0.0330487,-7.9100,1.0000000,1.0000,[],4
20.6006,22.0476,15.6771,0.2947241,COC(=O)[C@]1(Cc2ccc3cc(C(N)=O)n(C(=O)OC(C)(C)C)c3c2)CC[C@H](N(C)C)C1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*C[C@@]1(C(=O)OC)CC[C@H](N(C)C)C1,0.9733457,5.0000,0.0532402,2.0000,0.9999982,443.5440,0.6166469,3.3394,0.9890216,103.8600,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9999900,1.0000,0.8964765,7.0000,0.7844433,-11.8700,0.0196176,-8.5300,1.0000000,1.0000,[],4
8.8416,10.1594,31.6995,0.3270231,CC(C)(C)OC(=O)n1c(C(N)=O)cc2ccc(-c3ncc[nH]3)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*c1ncc[nH]1,0.9968477,2.0000,0.9467598,0.0000,0.9188986,326.3560,0.6860678,2.9135,0.9897156,103.0000,0.9998222,3.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.9733457,5.0000,0.3588747,-9.1600,0.0356243,-7.8200,1.0000000,1.0000,[],4
15.6424,18.8205,23.2347,0.3285566,CCOC(=O)c1cc(F)c(-c2ccc3cc(C(N)=O)n(C(=O)OCC)c3c2)c(F)c1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OCC|*c1c(F)cc(C(=O)OCC)cc1F,0.9733457,5.0000,0.9467598,0.0000,0.9999779,416.3800,0.5239609,3.8667,0.9914179,100.6200,0.9998222,3.0000,0.9999900,0.0000,0.9999999,2.0000,0.9999900,1.0000,0.9467598,6.0000,0.5447801,-10.2600,0.0250598,-8.2400,1.0000000,1.0000,[],4
31.9111,33.1945,20.6750,0.4208555,CN(C)C(=O)SC(COC(=O)n1c(C(N)=O)cc2ccc(CCN3CCNCC3)cc21)C(=O)O,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OCC(SC(=O)N(C)C)C(=O)O|*CCN1CCNCC1,0.8083177,8.0000,0.5000000,1.0000,0.9999995,491.5700,0.8937337,1.0406,0.7639247,147.2000,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9968477,3.0000,0.6725097,9.0000,0.9546234,-14.4100,0.0460546,-7.5100,1.0000000,1.0000,[],4
13.5150,15.4396,41.2762,0.4430918,CN(C)c1cc(-c2ccc3cc(C(N)=O)n(C(=O)O)c3c2)ncn1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)O|*c1cc(N(C)C)ncn1,0.9935481,3.0000,0.9467598,0.0000,0.9115570,325.3280,0.8307183,1.7893,0.9757885,114.3400,0.9998222,3.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.9467598,6.0000,0.7119588,-11.3100,0.0588707,-7.2100,1.0000000,1.0000,[],4
12.0022,13.8544,27.8966,0.3261791,CS(=O)(=O)c1ccc(-c2ccc3cc(C(N)=O)n(C(=O)O)c3c2)cc1Cl,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)O|*c1ccc(S(C)(=O)=O)c(Cl)c1,0.9935481,3.0000,0.9467598,0.0000,0.9998063,392.8200,0.6740608,2.9902,0.9645467,119.4600,0.9998222,3.0000,0.9968477,1.0000,1.0000000,0.0000,0.9998222,2.0000,0.9733457,5.0000,0.7091172,-11.2900,0.0177209,-8.6500,1.0000000,1.0000,[],4
8.0768,9.5824,34.9552,0.3479495,NC(=O)c1cc2ccc(-c3ccccc3C(F)(F)F)cc2n1C(=O)O,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)O|*c1ccccc1C(F)(F)F,0.9968477,2.0000,0.9467598,0.0000,0.9884191,348.2800,0.5086159,3.9521,0.9973321,85.3200,0.9998222,3.0000,0.9999900,0.0000,0.9968477,3.0000,0.9998222,2.0000,0.9935481,3.0000,0.3765387,-9.2700,0.0453019,-7.5300,1.0000000,1.0000,[],4
9.4106,10.3017,36.9582,0.3692180,CCC(C)c1ccc2cc(C(N)=O)n(C(=O)O)c2c1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)O|*C(C)CC,0.9935481,3.0000,0.5000000,1.0000,0.0251568,260.2930,0.7064085,2.7798,0.9973321,85.3200,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.9935481,3.0000,0.6395344,-10.8300,0.0749729,-6.9100,1.0000000,1.0000,[],4
16.1792,15.8778,33.1601,0.3831086,C[C@H](Cc1ccc2cc(C(N)=O)n(C(N)=O)c2c1)N(C)C(=O)OC(C)(C)C,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(N)=O|*C[C@@H](C)N(C)C(=O)OC(C)(C)C,0.9868402,4.0000,0.5000000,1.0000,0.9989483,374.4410,0.7511197,2.4649,0.9612873,120.6500,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.9733457,5.0000,0.8058079,-12.0600,0.0330487,-7.9100,1.0000000,1.0000,[],4
6.3766,7.4464,15.1380,0.1764411,CC(C)(C)OC(=O)n1c(C(N)=O)cc2ccc(-c3ccncc3)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*c1ccncc1,0.9968477,2.0000,0.9467598,0.0000,0.9690137,337.3790,0.5740339,3.5854,0.9969169,87.2100,0.9998222,3.0000,0.9999900,0.0000,1.0000000,0.0000,0.9999900,1.0000,0.9733457,5.0000,0.5838212,-10.4900,0.0303979,-8.0100,1.0000000,1.0000,[],4
13.4992,16.0143,26.9147,0.3353824,COC(=O)n1c(C(N)=O)cc2ccc(-c3ccc(S(C)(=O)=O)nc3)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC|*c1ccc(S(C)(=O)=O)nc1,0.9935481,3.0000,0.9467598,0.0000,0.9988415,373.3900,0.8275685,1.8202,0.9592376,121.3500,0.9998222,3.0000,0.9999900,0.0000,1.0000000,0.0000,0.9999900,1.0000,0.8964765,7.0000,0.5804607,-10.4700,0.0236247,-8.3100,1.0000000,1.0000,[],4
4.5559,3.6779,16.6162,0.1585477,Cc1ccc2cc(C(N)=O)n(C(N)=O)c2c1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(N)=O|*C,0.9984624,1.0000,0.9467598,0.0000,0.0004885,217.2280,0.8981065,0.9754,0.9958454,91.1100,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.9935481,3.0000,0.3895977,-9.3500,0.1234589,-6.2700,1.0000000,1.0000,[],4
15.8278,16.6935,28.8985,0.3561875,Cc1nc(-c2ccc3cc(C(N)=O)n(C(=O)NC(C)C)c3c2)co1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)NC(C)C|*c1coc(C)n1,0.9935481,3.0000,0.9467598,0.0000,0.9188986,326.3560,0.7225636,2.6697,0.9895978,103.1500,0.9998222,3.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.9733457,5.0000,0.4758416,-9.8600,0.0374476,-7.7600,1.0000000,1.0000,[],4
24.9238,24.6500,11.9193,0.2856974,C=C1NC(C#N)(CC)C(=C)N1c1ccc2cc(C(N)=O)n(C(=O)OC(C)(C)C)c2c1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*N1C(=C)NC(C#N)(CC)C1=C,0.9935481,3.0000,0.5000000,1.0000,0.9999498,407.4740,0.5731751,3.5903,0.9774696,113.3800,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.8964765,7.0000,0.7033850,-11.2500,0.0125036,-9.0600,1.0000000,1.0000,[],4
4.3206,4.8458,-4.8458,0.0000000,Cc1ccc2cc(C(N)=O)n(C(=O)O)c2c1,2,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)O|*C,0.0000000,1.0000,0.0000000,0.0000,0.0000000,218.2120,0.0000000,1.5747,0.0000000,85.3200,0.0000000,2.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,2.0000,0.0000000,3.0000,0.0000000,-8.0400,0.0000000,-5.9000,0.0000000,1.0000,[],4
10.0490,10.7871,29.3866,0.3138568,CC(C)(C)OC(=O)n1c(C(N)=O)cc2ccc(CC3SC(=O)NC3=O)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*CC1SC(=O)NC1=O,0.9935481,3.0000,0.5000000,1.0000,0.9997354,389.4330,0.7574409,2.4175,0.9617417,120.4900,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.8964765,7.0000,0.7340835,-11.4700,0.0165577,-8.7300,1.0000000,1.0000,[],4
5.5112,6.1208,44.3184,0.3940561,NC(=O)c1cc2ccc(C(F)(F)F)cc2n1C(=O)O,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)O|*C(F)(F)F,0.9984624,1.0000,0.9467598,0.0000,0.0716157,272.1820,0.7745126,2.2851,0.9973321,85.3200,0.9999995,2.0000,0.9999900,0.0000,0.9968477,3.0000,0.9998222,2.0000,0.9935481,3.0000,0.1846482,-7.8500,0.2360753,-5.3600,1.0000000,1.0000,[],4
12.8538,12.3549,15.6210,0.2185620,CC(C)(C)OC(=O)n1c(C(N)=O)cc2ccc(NCC34CC5CC(CC(C5)C3)C4)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*NCC12CC3CC(CC(C3)C1)C2,0.9868402,4.0000,0.9467598,0.0000,0.9999886,423.5570,0.3039169,5.1517,0.9971132,86.3500,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.9733457,5.0000,0.6379403,-10.8200,0.0046290,-10.2200,1.0000000,1.0000,[],4
15.6748,16.2820,18.4060,0.2710000,CNC(=O)NCc1ccc(-c2ccc3cc(C(N)=O)n(C(N)=O)c3c2)cc1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(N)=O|*c1ccc(CNC(=O)NC)cc1,0.9868402,4.0000,0.9467598,0.0000,0.9975833,365.3930,0.8333629,1.7630,0.9107267,132.2400,0.9998222,3.0000,0.9999900,0.0000,1.0000000,0.0000,0.9467598,4.0000,0.9868402,4.0000,0.6054630,-10.6200,0.0096778,-9.3600,1.0000000,1.0000,[],4
32.7176,34.4807,-16.9602,0.1368794,CC1[C@H](O)C(CO)O[C@H](c2nc3ccc(-c4ccc5cc(C(N)=O)n(C(=O)OC(C)(C)C)c5c4)cc3[nH]2)[C@H]1O,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*c1ccc2nc([C@H]3OC(CO)[C@@H](O)C(C)[C@@H]3O)[nH]c2c1,0.9868402,4.0000,0.0000100,5.0000,0.9999709,536.5850,0.6947876,2.8568,0.3100759,172.9200,0.9467598,4.0000,0.9999900,0.0000,1.0000000,0.0000,0.5000000,5.0000,0.6725097,9.0000,0.6005021,-10.5900,0.0100145,-9.3200,1.0000000,1.0000,[],4
14.9925,15.7099,18.7578,0.2692792,Cn1cc(-c2ccc3cc(C(N)=O)n(C(=O)OC(C)(C)C)c3c2)c(-c2ccc(F)c(F)c2)n1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*c1cn(C)nc1-c1ccc(F)c(F)c1,0.9935481,3.0000,0.9467598,0.0000,0.9999992,452.4610,0.3485616,4.8691,0.9955052,92.1400,0.9467598,4.0000,0.9999900,0.0000,0.9999999,2.0000,0.9999900,1.0000,0.9467598,6.0000,0.6887735,-11.1500,0.0097609,-9.3500,1.0000000,1.0000,[],4
11.4931,12.9145,13.3432,0.2051377,CC(C)(C)OC(=O)n1c(C(N)=O)cc2ccc(-c3ccc(CN4CCOCC4)c(F)c3)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*c1ccc(CN2CCOCC2)c(F)c1,0.9868402,4.0000,0.9467598,0.0000,0.9999993,453.5140,0.4709447,4.1617,0.9970144,86.7900,0.9998222,3.0000,0.9999900,0.0000,1.0000000,1.0000,0.9999900,1.0000,0.9467598,6.0000,0.5703349,-10.4100,0.0037016,-10.4800,1.0000000,1.0000,[],4
7.9792,7.8519,33.3313,0.3217435,CC(=O)n1c(C(N)=O)cc2ccc(-c3ccccc3)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(C)=O|*c1ccccc1,0.9968477,2.0000,0.9467598,0.0000,0.1194520,278.3110,0.6617565,3.0673,0.9994341,65.0900,0.9998222,3.0000,0.9999900,0.0000,1.0000000,0.0000,0.9999900,1.0000,0.9935481,3.0000,0.4432566,-9.6700,0.0406874,-7.6600,1.0000000,1.0000,[],4
9.3030,10.0322,33.1046,0.3370067,CN1CCN(CCc2ccc3cc(C(N)=O)n(C(N)=O)c3c2)CC1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(N)=O|*CCN1CCN(C)CC1,0.9868402,4.0000,0.9467598,0.0000,0.9375092,329.4040,0.9275376,0.4569,0.9931866,97.5900,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.9733457,5.0000,0.3961883,-9.3900,0.0341704,-7.8700,1.0000000,1.0000,[],4
10.6947,10.0618,35.6655,0.3572444,NC(=O)c1cc2ccc(Cc3cccc(C(F)(F)F)c3)cc2n1C(N)=O,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(N)=O|*Cc1cccc(C(F)(F)F)c1,0.9935481,3.0000,0.9467598,0.0000,0.9964880,361.3230,0.6272713,3.2766,0.9958454,91.1100,0.9998222,3.0000,0.9999900,0.0000,0.9968477,3.0000,0.9998222,2.0000,0.9935481,3.0000,0.7688714,-11.7400,0.0236247,-8.3100,1.0000000,1.0000,[],4
27.0393,27.2000,-6.6527,0.1605261,CC(C)(C)OC(=O)n1c(C(N)=O)cc2ccc([C@H]3CN(C4CCCCC4)C[C@@H]3C(=O)NC3CC(F)(F)C3)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*[C@H]1CN(C2CCCCC2)C[C@@H]1C(=O)NC1CC(F)(F)C1,0.9733457,5.0000,0.0532402,2.0000,0.9999390,544.6430,0.3623589,4.7854,0.9864253,106.6600,0.9999995,2.0000,0.9999900,0.0000,0.9999999,2.0000,0.9998222,2.0000,0.9467598,6.0000,0.8818594,-12.9100,0.0016905,-11.3900,1.0000000,1.0000,[],4
4.9684,3.2971,18.1550,0.1675941,CC(C)(C)OC(=O)n1c(C(N)=O)cc2ccc(N)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*N,0.9984624,1.0000,0.9467598,0.0000,0.0932810,275.3080,0.7962680,2.1056,0.9915989,100.3400,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.9733457,5.0000,0.2041058,-8.0300,0.1059524,-6.4700,1.0000000,1.0000,[],4
14.1927,15.6480,28.9192,0.3481811,CC(C)(C)OC(=O)n1c(C(N)=O)cc2ccc(-c3cc(F)cc(OCCO)c3)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*c1cc(F)cc(OCCO)c1,0.9733457,5.0000,0.9467598,0.0000,0.9999735,414.4330,0.5536516,3.7006,0.9890881,103.7800,0.9998222,3.0000,0.9999900,0.0000,1.0000000,1.0000,0.9998222,2.0000,0.9467598,6.0000,0.7272871,-11.4200,0.0234264,-8.3200,1.0000000,1.0000,[],4
8.3428,8.2849,34.0297,0.3305830,NC(=O)c1cc2ccc(CCc3ccccc3)cc2n1C(N)=O,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(N)=O|*CCc1ccccc1,0.9868402,4.0000,0.9467598,0.0000,0.6631215,307.3530,0.7528242,2.4522,0.9958454,91.1100,0.9998222,3.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.9935481,3.0000,0.4586481,-9.7600,0.0303979,-8.0100,1.0000000,1.0000,[],4
22.1588,24.6963,-8.1401,0.1293456,NC(=O)c1cc2ccc(-c3cnc(N4CCC(CN5CCN(c6ccc7c(c6)CN([C@H]6CCC(=O)NC6=O)C7=O)CC5)CC4)nc3)cc2n1C(=O)OCc1ccccc1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OCc1ccccc1|*c1cnc(N2CCC(CN3CCN(c4ccc5c(c4)CN([C@H]4CCC(=O)NC4=O)C5=O)CC3)CC2)nc1,0.6725097,9.0000,0.5000000,1.0000,0.0000014,795.9010,0.4673605,4.1817,0.2574644,176.3000,0.0532402,5.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.1916823,12.0000,0.8737105,-12.8000,0.0224587,-8.3700,1.0000000,1.0000,[],4
12.2222,12.9421,39.0575,0.4062468,NC(=O)c1cc2ccc(-c3ccccn3)cc2n1C(=O)C(F)(F)F,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)C(F)(F)F|*c1ccccn1,0.9968477,2.0000,0.9467598,0.0000,0.9553912,333.2690,0.6717644,3.0047,0.9984794,77.9800,0.9998222,3.0000,0.9999900,0.0000,0.9968477,3.0000,0.9999900,1.0000,0.9868402,4.0000,0.3493955,-9.1000,0.0864895,-6.7300,1.0000000,1.0000,[],4
14.3664,15.0591,-2.4551,0.0984686,CC(C)C[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)NCCc1ccc2cc(C(N)=O)n(C(=O)OC(C)(C)C)c2c1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*CCNC(=O)[C@H](CC(C)C)NC(=O)OCC1c2ccccc2-c2ccccc21,0.5000000,10.0000,0.5000000,1.0000,0.7378416,638.7650,0.1770278,6.1355,0.8309846,141.7500,0.9467598,4.0000,0.9999900,0.0000,1.0000000,0.0000,0.9968477,3.0000,0.8964765,7.0000,0.9302417,-13.7500,0.0002150,-13.7800,1.0000000,1.0000,[],4
17.0307,18.5943,8.7865,0.2139125,CC(=O)OCC(CCO[Si](C)(C)C(C)(C)C)c1ccc2cc(C(N)=O)n(C(=O)OC(C)(C)C)c2c1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*C(CCO[Si](C)(C)C(C)(C)C)COC(C)=O,0.8083177,8.0000,0.5000000,1.0000,0.9999985,504.7000,0.2426252,5.5820,0.9827245,109.8500,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9999900,1.0000,0.8964765,7.0000,0.4723971,-9.8400,0.0072335,-9.7000,1.0000000,1.0000,[],4
11.8211,13.5421,25.4928,0.3049600,CC(C)(C)OC(=O)OCCCCc1ccc2cc(C(N)=O)n(C(=O)OC(C)(C)C)c2c1,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)OC(C)(C)C|*CCCCOC(=O)OC(C)(C)C,0.9467598,6.0000,0.9467598,0.0000,0.9999950,432.5170,0.3602998,4.7978,0.9827245,109.8500,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9999900,1.0000,0.8964765,7.0000,0.3879561,-9.3400,0.0286661,-8.0800,1.0000000,1.0000,[],4
13.3980,13.0811,43.2668,0.4402181,CC(C)(C)CC(=O)n1c(C(N)=O)cc2ccc(CC(=O)O)cc21,1,[*]n1c(C(N)=O)cc2ccc([*])cc21,*C(=O)CC(C)(C)C|*CC(=O)O,0.9868402,4.0000,0.9467598,0.0000,0.8185471,316.3570,0.7539605,2.4437,0.9901814,102.3900,0.9999995,2.0000,0.9999900,0.0000,1.0000000,0.0000,0.9998222,2.0000,0.9868402,4.0000,0.6185841,-10.7000,0.0680959,-7.0300,1.0000000,1.0000,[],4
